instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
1,22,meta-llama/Llama-3.2-1B-Instruct,142,133,21992382574,22436332559,443949985,576500,26607485,3161685,"[3160510, 3160527, 3160543, 3160560, 3160576, 3160593, 3160609, 3160626, 3160642, 3160659, 3160675, 3160692, 3160708, 3160725, 3160741, 3160758, 3160774, 3160791, 3160807, 3160823, 3160840, 3160856, 3160873, 3160889, 3160906, 3160922, 3160939, 3160955, 3160972, 3160988, 3161005, 3161021, 3161038, 3161054, 3161071, 3161087, 3161104, 3161120, 3161137, 3161153, 3161170, 3161186, 3161203, 3161219, 3161236, 3161252, 3161269, 3161285, 3161302, 3161318, 3161335, 3161351, 3161367, 3161384, 3161400, 3161417, 3161433, 3161450, 3161466, 3161483, 3161499, 3161516, 3161532, 3161549, 3161565, 3161582, 3161598, 3161615, 3161631, 3161648, 3161664, 3161681, 3161697, 3161714, 3161730, 3161747, 3161763, 3161780, 3161796, 3161813, 3161829, 3161846, 3161862, 3161878, 3161895, 3161911, 3161928, 3161944, 3161961, 3161977, 3161994, 3162010, 3162027, 3162043, 3162060, 3162076, 3162093, 3162109, 3162126, 3162142, 3162159, 3162175, 3162192, 3162208, 3162225, 3162241, 3162258, 3162274, 3162291, 3162307, 3162324, 3162340, 3162357, 3162373, 3162390, 3162488, 3162587, 3162686, 3162785, 3162884, 3162983, 3163082, 3163181, 3163280, 3163379, 3163478, 3163577, 3163676, 3163775, 3163874, 3163973, 3164072]"
1,23,meta-llama/Llama-3.2-1B-Instruct,510,57,23605355554,23811974645,206619091,977005,27034934,3206859,"[3187532, 3187631, 3187730, 3188478, 3189227, 3189976, 3190725, 3191474, 3192223, 3192971, 3193720, 3194469, 3195218, 3195967, 3196716, 3197465, 3198213, 3198962, 3199711, 3200460, 3201209, 3201958, 3202706, 3203455, 3204204, 3204953, 3205702, 3206451, 3207200, 3207948, 3208697, 3209446, 3210195, 3210944, 3211693, 3212441, 3213190, 3213939, 3214688, 3215437, 3216186, 3216935, 3217683, 3218432, 3219181, 3219930, 3220679, 3221428, 3222176, 3222925, 3223674, 3224423, 3225172, 3225921, 3226670, 3227418]"
1,25,meta-llama/Llama-3.2-1B-Instruct,1398,47,24173759953,24404555748,230795795,3358189,63266886,3641932,"[3663684, 3664285, 3664886, 3665487, 3666088, 3666689, 3667290, 3667890, 3668491, 3669092, 3669693, 3670294, 3670895, 3671496, 3672097, 3672706, 3673299, 3673900, 3674501, 3675102, 3675703, 3676304, 3676905, 3677505, 3678106, 3678707, 3598182, 3598783, 3599384, 3599985, 3600585, 3601186, 3601787, 3602388, 3602989, 3603590, 3604191, 3604792, 3605393, 3605994, 3606595, 3607196, 3607797, 3608398, 3608999, 3609600]"
1,24,meta-llama/Llama-3.2-1B-Instruct,903,174,23998467951,24654012702,655544751,506694,42354667,3544451,"[3480529, 3481278, 3482027, 3482775, 3483524, 3484273, 3485022, 3485771, 3486520, 3487269, 3488017, 3488766, 3489515, 3490264, 3491013, 3491762, 3492510, 3493259, 3494008, 3494757, 3495506, 3496255, 3497004, 3497752, 3498501, 3499250, 3499999, 3500748, 3501497, 3502246, 3502994, 3503743, 3504492, 3505241, 3505990, 3506739, 3507487, 3508236, 3508985, 3509742, 3510483, 3511232, 3511981, 3512729, 3513478, 3514227, 3514976, 3515725, 3516474, 3517222, 3517971, 3518720, 3519469, 3520218, 3520967, 3663083, 3663684, 3664285, 3664886, 3665487, 3666088, 3666689, 3667290, 3667890, 3668491, 3669092, 3669693, 3670294, 3670895, 3671496, 3672097, 3672706, 3673299, 3673900, 3674501, 3675102, 3675703, 3676304, 3676905, 3677505, 3678106, 3678707, 3598182, 3598783, 3599384, 3599985, 3600585, 3601186, 3601787, 3602388, 3602989, 3603590, 3604191, 3604792, 3605393, 3605994, 3606595, 3607196, 3607797, 3608398, 3608999, 3609600, 3487269, 3488017, 3488766, 3489515, 3490264, 3491013, 3491762, 3492510, 3493259, 3494008, 3494757, 3495506, 3496255, 3497004, 3497752, 3498501, 3499250, 3499999, 3500748, 3501497, 3502246, 3502994, 3503743, 3504492, 3505241, 3505990, 3506739, 3507487, 3508236, 3508985, 3509734, 3510483, 3511232, 3511981, 3512729, 3513478, 3514227, 3514976, 3515725, 3516474, 3517222, 3517971, 3518720, 3519469, 3520218, 3520967, 3521716, 3522464, 3523213, 3523962, 3524711, 3525460, 3526209, 3526957, 3527706, 3528455, 3529204, 3529953, 3530702, 3531451, 3532199, 3532948, 3533697, 3534446, 3535195, 3535944, 3536693, 3537441, 3538190, 3538939, 3539688]"
1,26,meta-llama/Llama-3.2-1B-Instruct,801,128,24291463074,24782958516,491495442,582122,44613042,3518759,"[3598783, 3599384, 3599985, 3600585, 3601186, 3601787, 3602388, 3602989, 3603590, 3604191, 3604792, 3605393, 3605994, 3606595, 3607196, 3607797, 3608398, 3608999, 3609600, 3487269, 3488017, 3488766, 3489515, 3490264, 3491013, 3491762, 3492510, 3493259, 3494008, 3494757, 3495506, 3496255, 3497004, 3497752, 3498501, 3499250, 3499999, 3500748, 3501497, 3502246, 3502994, 3503743, 3504492, 3505241, 3505990, 3506739, 3507487, 3508236, 3508985, 3509734, 3510483, 3511232, 3511981, 3512729, 3513478, 3514227, 3514976, 3515725, 3516474, 3517222, 3517971, 3518720, 3519469, 3520218, 3520967, 3521716, 3522464, 3523213, 3523962, 3524711, 3525460, 3526209, 3526957, 3527706, 3528455, 3529204, 3529953, 3530702, 3531451, 3532199, 3532948, 3533697, 3534446, 3535195, 3535944, 3536693, 3537441, 3538190, 3538939, 3539688, 3471543, 3472292, 3473040, 3473789, 3474538, 3475287, 3476036, 3476785, 3477534, 3478282, 3479031, 3479780, 3480529, 3481278, 3482027, 3482775, 3483524, 3484273, 3485022, 3485771, 3486520, 3487269, 3488017, 3488766, 3489515, 3490264, 3491013, 3491762, 3492510, 3493259, 3494008, 3494757, 3495506, 3496255, 3497004, 3497752, 3498501]"
1,27,meta-llama/Llama-3.2-1B-Instruct,182,90,26250134246,26559296172,309161926,824270,26855914,3171977,"[3161170, 3161186, 3161203, 3161219, 3161236, 3161252, 3161269, 3161285, 3161302, 3161318, 3161335, 3161351, 3161367, 3161384, 3161400, 3161417, 3161433, 3161450, 3161466, 3161483, 3161499, 3161516, 3161532, 3161549, 3161565, 3161582, 3161598, 3161615, 3161631, 3161648, 3161664, 3161681, 3161697, 3161714, 3161730, 3161747, 3161763, 3161780, 3161796, 3161813, 3161829, 3161846, 3161862, 3161878, 3161895, 3161911, 3161928, 3161944, 3161961, 3161977, 3161994, 3162010, 3162027, 3162043, 3162060, 3162076, 3162093, 3162109, 3162126, 3162142, 3162159, 3162175, 3162192, 3162208, 3162225, 3162241, 3162258, 3162282, 3162291, 3162307, 3162324, 3162340, 3162357, 3162373, 3162390, 3162488, 3162587, 3162686, 3162785, 3162884, 3162983, 3163082, 3163181, 3163280, 3163379, 3384676, 3385425, 3386174, 3386923]"
1,28,meta-llama/Llama-3.2-1B-Instruct,1285,35,26487976649,26675199006,187222357,848326,61161001,3707686,"[3385425, 3386174, 3386923, 3729787, 3730388, 3730989, 3731590, 3732191, 3732792, 3733393, 3733994, 3734595, 3735195, 3735796, 3736397, 3736998, 3737599, 3738200, 3738801, 3739402, 3740003, 3740604, 3741205, 3741806, 3742407, 3743008, 3743609, 3744210, 3744810, 3745411, 3746012, 3746613, 3747214, 3747815]"
1,29,meta-llama/Llama-3.2-1B-Instruct,680,122,27743299797,28192254462,448954665,899209,42580185,3358466,"[3313536, 3314285, 3315034, 3315782, 3316531, 3317280, 3318029, 3318778, 3319527, 3320276, 3321024, 3321773, 3322522, 3323271, 3324020, 3324769, 3325517, 3326266, 3327015, 3327764, 3328513, 3329262, 3330011, 3330759, 3331508, 3332257, 3333006, 3333755, 3334504, 3335252, 3336001, 3336750, 3337499, 3338248, 3338997, 3339746, 3340494, 3341243, 3341992, 3342741, 3343490, 3344239, 3344988, 3345736, 3346485, 3347234, 3347983, 3348732, 3349481, 3350229, 3350978, 3351727, 3352476, 3353225, 3353974, 3354723, 3355471, 3356220, 3356969, 3357718, 3358467, 3359216, 3359964, 3360713, 3361462, 3362211, 3362960, 3363709, 3364458, 3365206, 3365955, 3366704, 3367453, 3368202, 3368951, 3369699, 3370448, 3371197, 3371946, 3372695, 3373444, 3374193, 3374941, 3375690, 3376439, 3377188, 3377937, 3378686, 3379435, 3380183, 3380932, 3381681, 3382430, 3383179, 3383928, 3384676, 3385425, 3386174, 3386923, 3387672, 3388421, 3389170, 3389918, 3390667, 3391416, 3392165, 3392914, 3393663, 3394411, 3395160, 3395909, 3396658, 3397407, 3398156, 3398905, 3399653, 3400402, 3401151, 3401900, 3402649, 3403398]"
1,30,meta-llama/Llama-3.2-1B-Instruct,1063,48,29114076446,29339767147,225690701,178016,59752465,3530600,"[3594576, 3595177, 3595778, 3596379, 3596980, 3597581, 3598182, 3598783, 3599384, 3599985, 3600585, 3601186, 3601787, 3602388, 3602989, 3603590, 3604191, 3604800, 3605393, 3605994, 3606595, 3607196, 3607797, 3608398, 3608999, 3609600, 3610200, 3610801, 3417626, 3418375, 3419123, 3419872, 3420621, 3421370, 3422119, 3422868, 3423617, 3424365, 3425114, 3425863, 3426612, 3427361, 3428110, 3428858, 3429607, 3430356, 3431105]"
1,31,meta-llama/Llama-3.2-1B-Instruct,548,144,29234390357,29749091626,514701269,628075,43731474,3293495,"[3418375, 3419123, 3419872, 3420621, 3421370, 3422119, 3422868, 3423617, 3424365, 3425114, 3425863, 3426612, 3427361, 3428110, 3428858, 3429607, 3430356, 3431105, 3228167, 3228916, 3229665, 3230414, 3231163, 3231912, 3232660, 3233409, 3234158, 3234907, 3235656, 3236405, 3237153, 3237902, 3238651, 3239400, 3240149, 3240898, 3241647, 3242395, 3243144, 3243893, 3244642, 3245391, 3246140, 3246888, 3247637, 3248386, 3249135, 3249884, 3250633, 3251382, 3252130, 3252879, 3253628, 3254377, 3255126, 3255875, 3256623, 3257372, 3258121, 3258870, 3259619, 3260368, 3261117, 3261865, 3262614, 3263363, 3264112, 3264861, 3265610, 3266359, 3267107, 3267856, 3268605, 3269354, 3270103, 3270852, 3271600, 3272349, 3273098, 3273847, 3274596, 3275345, 3276094, 3276842, 3277591, 3278340, 3279089, 3279838, 3280587, 3281335, 3282084, 3282833, 3283582, 3284331, 3285080, 3285829, 3286577, 3287326, 3288075, 3288824, 3289573, 3290322, 3291070, 3291819, 3292568, 3293317, 3294066, 3294815, 3295564, 3296312, 3297061, 3297810, 3298559, 3299308, 3300057, 3300805, 3301554, 3302303, 3303052, 3303801, 3304550, 3305299, 3306047, 3306796, 3307545, 3308294, 3309043, 3309792, 3310541, 3311289, 3312038, 3312787, 3313536, 3314285, 3315034, 3315782, 3316531, 3317280, 3318029, 3318778, 3319527, 3320276, 3321024]"
1,32,meta-llama/Llama-3.2-1B-Instruct,1521,120,31984564400,32509667343,525102943,527226,60376912,3905260,"[3869805, 3870406, 3871007, 3871608, 3872209, 3872810, 3873411, 3874012, 3874613, 3875214, 3875815, 3876416, 3877017, 3877618, 3878219, 3878820, 3879420, 3880021, 3880622, 3881223, 3881824, 3882425, 3883026, 3883627, 3884228, 3884829, 3885430, 3886031, 3886632, 3887233, 3887834, 3888435, 3889035, 3889636, 3890237, 3890838, 3891439, 3892040, 3892641, 3893242, 3893843, 3894444, 3895045, 3895646, 3896247, 3896848, 3897449, 3898050, 3898650, 3899251, 3899852, 3900453, 3901054, 3901655, 3902256, 3902857, 3903458, 3904059, 3904660, 3905261, 3905862, 3906463, 3907064, 3907665, 3908265, 3908866, 3909467, 3910068, 3910669, 3911270, 3911871, 3912472, 3913073, 3913674, 3914275, 3914876, 3915477, 3916078, 3916679, 3917280, 3917880, 3918481, 3919082, 3919683, 3920284, 3920885, 3921486, 3922087, 3922688, 3923289, 3923890, 3924491, 3925092, 3925693, 3926294, 3926895, 3927495, 3928096, 3928697, 3929298, 3929899, 3930500, 3931101, 3931702, 3932303, 3932904, 3933505, 3934106, 3934707, 3935308, 3935909, 3936510, 3937110, 3937711, 3938312, 3938913, 3939514, 3940115, 3940716]"
1,33,meta-llama/Llama-3.2-1B-Instruct,692,62,33255206228,33501401543,246195315,461115,42151077,3344987,"[3322522, 3323271, 3324020, 3324769, 3325517, 3326266, 3327015, 3327764, 3328513, 3329262, 3330011, 3330759, 3331508, 3332257, 3333006, 3333755, 3334504, 3335252, 3336001, 3336750, 3337499, 3338248, 3338997, 3339746, 3340494, 3341243, 3341992, 3342741, 3343490, 3344239, 3344988, 3345736, 3346485, 3347234, 3347983, 3348732, 3349481, 3350229, 3350978, 3351727, 3352476, 3353225, 3353974, 3354723, 3355471, 3356220, 3356969, 3357718, 3358467, 3359216, 3359964, 3360713, 3361462, 3362211, 3362960, 3363709, 3364458, 3365206, 3365955, 3366704, 3367453]"
1,34,meta-llama/Llama-3.2-1B-Instruct,1084,126,35766865218,36286006758,519141540,536325,60123394,3672145,"[3607196, 3607797, 3608398, 3608999, 3609600, 3610200, 3610801, 3611402, 3612003, 3612604, 3613205, 3613806, 3614407, 3615008, 3615609, 3616210, 3616811, 3617412, 3618013, 3618614, 3619215, 3619815, 3620416, 3621017, 3621618, 3622219, 3622820, 3623421, 3624022, 3624623, 3625224, 3625825, 3626426, 3627027, 3627628, 3628229, 3628830, 3629430, 3630031, 3630632, 3631233, 3631834, 3632435, 3633036, 3633637, 3634238, 3634839, 3635440, 3636041, 3636642, 3637243, 3637844, 3638445, 3639045, 3639646, 3640247, 3640848, 3641449, 3642050, 3642651, 3643252, 3643861, 3644454, 3645055, 3645656, 3646257, 3646858, 3647459, 3648060, 3648660, 3649261, 3649862, 3650463, 3651064, 3651665, 3652266, 3652867, 3725580, 3726181, 3726782, 3727383, 3727984, 3728585, 3729186, 3729787, 3730388, 3730989, 3731590, 3732191, 3732792, 3733393, 3733994, 3734595, 3735195, 3735796, 3736397, 3736998, 3737599, 3738200, 3738801, 3739402, 3740003, 3740604, 3741205, 3741806, 3742407, 3743008, 3743609, 3744210, 3744810, 3745411, 3746012, 3746613, 3747214, 3747815, 3748416, 3749017, 3749618, 3750219, 3750820, 3751421, 3752022, 3752623, 3753224, 3753825]"
